user_id,gender,dob,age,country,region,device_type,platform_name,title_id,watch_duration_min,completed,subscription_start,subscription_end,plan_name,monthly_cost_usd,currency,payment_mode,auto_renew,resolution,device_limit,simultaneous_streams,ads_included
U1735,Female,09-06-1977,48,Belgium,Oklahoma,Mobile,"Hotstar,Prime",,84,1,22-09-2023,21-09-2024,Premium,15.25,INR,Card,TRUE,HD,2,2,TRUE
U1736,Other,11-02-1973,52,Zambia,Montana,Mobile,Hotstar,,105,1,04-12-2023,03-12-2024,Standard,15.09,USD,UPI,TRUE,SD,1,1,FALSE
U1737,Male,15-01-1990,35,Western Sahara,North Dakota,Mobile,"Hotstar,Netflix,Prime",,111,0,06-07-2023,05-07-2024,Premium,6.79,USD,Wallet,TRUE,4K,2,1,FALSE
U1738,Other,28-11-2004,20,Gambia,Alabama,Laptop,Prime,,72,0,24-11-2023,23-11-2024,Standard,15.03,INR,Wallet,TRUE,SD,3,2,FALSE
U1739,Male,19-06-1989,36,Estonia,Nebraska,Mobile,Hotstar,,53,1,02-05-2025,02-05-2026,Standard,9.94,USD,UPI,FALSE,HD,4,4,TRUE
U1740,Male,16-10-1999,25,Angola,New Hampshire,Mobile,Hotstar,,81,1,18-08-2023,17-08-2024,Basic,5.64,USD,Wallet,FALSE,HD,3,2,TRUE
U1741,Female,07-10-2005,19,Martinique,Virginia,TV,Prime,,102,0,26-02-2025,26-02-2026,Standard,9.79,INR,UPI,TRUE,SD,1,1,TRUE
U1742,Female,12-01-1983,42,Slovenia,West Virginia,TV,"Hotstar,Prime",,105,0,05-08-2023,04-08-2024,Basic,17.46,USD,Card,FALSE,4K,1,1,TRUE
U1743,Female,20-07-1982,42,Armenia,New Hampshire,Laptop,Prime,,66,1,25-07-2023,24-07-2024,Standard,9.53,USD,Card,TRUE,4K,2,2,TRUE
U1744,Female,15-09-1967,57,Cape Verde,North Dakota,Mobile,Hotstar,,20,1,06-06-2025,06-06-2026,Basic,15.86,INR,Wallet,FALSE,HD,4,4,TRUE
U1745,Other,30-10-1969,55,Kuwait,Idaho,Mobile,Netflix,,34,1,22-08-2023,21-08-2024,Basic,10.53,USD,UPI,TRUE,HD,4,3,TRUE
U1746,Male,17-05-1996,29,United States Virgin Islands,Maine,TV,Prime,,12,0,01-12-2024,01-12-2025,Basic,10.33,USD,Wallet,FALSE,SD,1,1,TRUE
U1747,Other,01-07-1995,30,Tanzania,Oregon,Laptop,"Netflix,Prime",,119,0,20-05-2025,20-05-2026,Premium,8.44,USD,Card,FALSE,HD,2,2,FALSE
U1748,Female,16-05-1998,27,Guyana,Florida,TV,Netflix,,28,0,14-05-2024,14-05-2025,Standard,6.96,USD,Card,FALSE,SD,1,1,FALSE
U1749,Other,30-12-1971,53,Saint Barthelemy,Minnesota,TV,Prime,,43,0,21-08-2023,20-08-2024,Premium,10.92,INR,UPI,TRUE,4K,2,1,TRUE
U1750,Male,27-06-1989,36,Sierra Leone,Florida,Mobile,"Hotstar,Netflix,Prime",,104,1,01-08-2023,31-07-2024,Standard,8.42,INR,Wallet,FALSE,HD,1,1,FALSE
U1751,Female,28-02-1981,44,Puerto Rico,Idaho,Laptop,Hotstar,,26,1,08-07-2024,08-07-2025,Basic,5.59,INR,Card,TRUE,HD,1,1,TRUE
U1752,Female,07-04-2003,22,Cape Verde,New Jersey,TV,"Hotstar,Netflix",,51,0,26-11-2023,25-11-2024,Basic,10.04,INR,Wallet,TRUE,4K,2,1,TRUE
U1753,Male,15-11-1999,25,Liechtenstein,Montana,Laptop,Netflix,,32,1,07-06-2024,07-06-2025,Premium,5.2,INR,UPI,FALSE,HD,1,1,FALSE
U1754,Male,15-01-1988,37,Gabon,Georgia,Laptop,"Hotstar,Netflix,Prime",,118,0,04-05-2024,04-05-2025,Basic,13.44,INR,Wallet,TRUE,4K,4,2,FALSE
U1755,Female,14-07-2002,22,Comoros,Minnesota,TV,Hotstar,,30,0,03-02-2024,02-02-2025,Premium,11.69,INR,UPI,FALSE,HD,2,2,TRUE
U1756,Other,07-08-1983,41,Estonia,Montana,TV,"Netflix,Prime",,99,0,09-02-2024,08-02-2025,Standard,18.4,INR,Card,FALSE,HD,3,2,FALSE
U1757,Female,22-07-2005,19,Iceland,Wisconsin,Mobile,Hotstar,,75,1,21-10-2023,20-10-2024,Basic,8.73,USD,Card,TRUE,4K,1,1,FALSE
U1758,Male,01-09-1986,38,Colombia,Arkansas,TV,Hotstar,,8,1,11-04-2024,11-04-2025,Premium,5.02,USD,Wallet,TRUE,HD,3,1,TRUE
U1759,Other,29-07-1995,29,Gabon,Arizona,Mobile,"Netflix,Prime",,18,0,25-03-2024,25-03-2025,Basic,11.95,USD,Card,TRUE,4K,3,1,TRUE
U1760,Other,16-03-1986,39,French Southern Territories,Ohio,Mobile,Hotstar,,20,1,18-03-2024,18-03-2025,Premium,11.72,USD,Card,FALSE,HD,2,1,TRUE
U1761,Male,20-04-1994,31,Bahrain,Indiana,Laptop,"Hotstar,Netflix,Prime",,38,1,11-07-2024,11-07-2025,Standard,10.35,INR,Card,FALSE,SD,4,2,FALSE
U1762,Female,15-01-1985,40,Malta,Rhode Island,Laptop,"Hotstar,Netflix",,110,1,14-03-2024,14-03-2025,Standard,12.87,USD,Wallet,TRUE,SD,3,2,TRUE
U1763,Female,22-04-2005,20,Saint Vincent and the Grenadines,Missouri,Mobile,Hotstar,,67,0,11-07-2024,11-07-2025,Standard,9.25,USD,UPI,FALSE,SD,2,1,FALSE
U1764,Other,07-06-1985,40,China,Alabama,Mobile,"Netflix,Prime",,98,0,21-08-2024,21-08-2025,Premium,15.96,USD,UPI,FALSE,SD,3,3,TRUE
U1765,Other,22-05-1982,43,Aruba,Missouri,Mobile,"Hotstar,Netflix,Prime",,5,1,27-11-2024,27-11-2025,Basic,17.61,INR,Wallet,TRUE,4K,1,1,TRUE
U1766,Other,03-02-1988,37,Sao Tome and Principe,Georgia,TV,Hotstar,,72,1,20-08-2023,19-08-2024,Standard,7.31,INR,UPI,TRUE,SD,4,3,TRUE
U1767,Female,21-10-1969,55,Hong Kong,Kentucky,Laptop,"Hotstar,Netflix,Prime",,70,0,07-01-2025,07-01-2026,Premium,13.05,INR,UPI,FALSE,4K,3,3,FALSE
U1768,Male,24-04-1972,53,Central African Republic,Louisiana,Laptop,Prime,,109,1,29-10-2024,29-10-2025,Standard,5.31,USD,UPI,TRUE,4K,3,3,TRUE
U1769,Female,21-01-1998,27,Senegal,South Carolina,Mobile,Netflix,,102,1,31-12-2023,30-12-2024,Premium,17.85,INR,Card,FALSE,HD,1,1,TRUE
U1770,Other,02-06-1975,50,Suriname,Wisconsin,Mobile,Hotstar,,19,1,01-05-2025,01-05-2026,Basic,18.01,USD,UPI,FALSE,4K,2,2,TRUE
U1771,Male,07-02-2003,22,Tuvalu,Hawaii,TV,Hotstar,,24,0,25-03-2024,25-03-2025,Basic,14.96,INR,UPI,TRUE,4K,3,1,FALSE
U1772,Female,25-04-1975,50,Albania,Michigan,Laptop,"Hotstar,Netflix,Prime",,24,1,09-12-2024,09-12-2025,Premium,13.36,INR,Card,TRUE,SD,3,3,TRUE
U1773,Male,01-08-1972,52,Dominica,Missouri,Laptop,"Netflix,Prime",,88,1,28-11-2023,27-11-2024,Basic,8.57,INR,Card,FALSE,SD,4,3,FALSE
U1774,Female,14-11-1973,51,Uruguay,Oklahoma,TV,"Hotstar,Netflix,Prime",,6,1,13-09-2024,13-09-2025,Standard,11.38,USD,Wallet,FALSE,SD,3,1,FALSE
U1775,Female,26-01-1993,32,Hong Kong,Nebraska,TV,"Netflix,Prime",,102,1,20-08-2024,20-08-2025,Basic,12.87,INR,UPI,FALSE,4K,2,1,TRUE
U1776,Female,29-07-1985,39,San Marino,Alabama,Laptop,"Netflix,Prime",,56,0,07-08-2023,06-08-2024,Premium,12.03,INR,Card,FALSE,SD,1,1,FALSE
U1777,Other,22-11-1976,48,Angola,Maine,TV,"Hotstar,Netflix,Prime",,20,0,24-10-2024,24-10-2025,Basic,18.41,INR,Card,TRUE,SD,3,3,TRUE
U1778,Female,24-12-1983,41,Sweden,Connecticut,TV,Netflix,,25,0,23-02-2025,23-02-2026,Basic,6.21,USD,Card,FALSE,SD,2,2,TRUE
U1779,Other,16-05-1986,39,Tunisia,New Hampshire,Laptop,Netflix,,96,1,23-10-2023,22-10-2024,Standard,19.07,USD,UPI,TRUE,SD,4,1,TRUE
U1780,Other,26-07-1996,28,Turkey,Kansas,Mobile,Netflix,,51,0,25-07-2024,25-07-2025,Basic,19.24,INR,Card,FALSE,4K,4,1,TRUE
U1781,Female,10-07-1991,34,Venezuela,Illinois,TV,"Netflix,Prime",,11,0,21-09-2024,21-09-2025,Standard,7.5,USD,Wallet,FALSE,SD,4,3,TRUE
U1782,Other,24-06-1979,46,Dominican Republic,Vermont,TV,"Hotstar,Prime",,70,1,15-10-2023,14-10-2024,Premium,11.44,INR,Card,TRUE,HD,4,1,FALSE
U1783,Other,16-11-1972,52,Guam,Arkansas,TV,"Hotstar,Netflix,Prime",,57,1,06-06-2024,06-06-2025,Standard,11.58,INR,Wallet,TRUE,4K,4,4,TRUE
U1784,Female,27-10-1985,39,Cyprus,Indiana,Mobile,"Hotstar,Netflix,Prime",,45,1,31-07-2023,30-07-2024,Premium,9.44,USD,Wallet,TRUE,SD,2,2,FALSE
U1785,Female,17-11-2006,18,Cape Verde,Mississippi,TV,Netflix,,57,0,05-03-2024,05-03-2025,Standard,6.62,INR,Card,TRUE,4K,4,3,FALSE
U1786,Other,12-04-2005,20,Cuba,Tennessee,Laptop,Hotstar,,58,0,20-12-2024,20-12-2025,Premium,6.57,USD,Card,FALSE,4K,3,1,FALSE
U1787,Female,11-05-1970,55,Bangladesh,Louisiana,Mobile,Hotstar,,97,0,18-04-2024,18-04-2025,Standard,10.35,INR,UPI,TRUE,HD,1,1,FALSE
U1788,Male,06-08-1965,59,Ukraine,Nevada,Mobile,"Hotstar,Netflix,Prime",,105,1,22-02-2024,21-02-2025,Basic,13.83,USD,UPI,FALSE,SD,1,1,FALSE
U1789,Male,24-01-1984,41,Pitcairn Islands,New York,Laptop,Netflix,,71,1,24-03-2024,24-03-2025,Standard,14.32,INR,Wallet,FALSE,4K,4,2,TRUE
U1790,Other,09-05-1968,57,Japan,Louisiana,TV,"Hotstar,Netflix,Prime",,37,0,20-04-2024,20-04-2025,Premium,7.74,USD,Wallet,TRUE,HD,4,4,FALSE
U1791,Female,23-12-1976,48,Egypt,Wisconsin,Mobile,Prime,,40,0,20-03-2024,20-03-2025,Standard,7.99,INR,Card,FALSE,HD,4,4,TRUE
U1792,Other,09-11-1991,33,Northern Mariana Islands,Massachusetts,Laptop,Hotstar,,96,0,17-01-2024,16-01-2025,Premium,12.96,INR,UPI,TRUE,4K,4,3,TRUE
U1793,Female,04-06-1991,34,Zambia,New Hampshire,TV,Hotstar,,110,0,02-11-2023,01-11-2024,Premium,6.55,INR,UPI,TRUE,4K,4,4,TRUE
U1794,Female,01-03-1996,29,Central African Republic,Wyoming,TV,"Hotstar,Prime",,28,0,15-06-2025,15-06-2026,Standard,11.57,USD,UPI,FALSE,SD,1,1,TRUE
U1795,Male,03-02-1993,32,Qatar,Idaho,TV,"Netflix,Prime",,43,0,01-01-2024,31-12-2024,Basic,13.32,INR,Wallet,FALSE,4K,2,1,TRUE
U1796,Male,25-04-1993,32,Slovenia,Colorado,Laptop,"Netflix,Prime",,96,1,12-03-2024,12-03-2025,Premium,7.22,INR,UPI,TRUE,SD,3,1,TRUE
U1797,Male,27-04-2004,21,Liechtenstein,Arkansas,Mobile,"Hotstar,Netflix",,69,0,16-10-2024,16-10-2025,Premium,14.04,USD,Wallet,TRUE,SD,2,2,FALSE
U1798,Female,05-08-1998,26,Palau,Hawaii,Mobile,"Hotstar,Netflix,Prime",,62,0,15-10-2024,15-10-2025,Basic,5.34,USD,Wallet,TRUE,4K,1,1,FALSE
U1799,Female,11-08-1994,30,Aruba,Michigan,Laptop,Netflix,,39,0,05-06-2025,05-06-2026,Standard,15.95,INR,Card,FALSE,HD,3,1,TRUE
U1800,Other,19-12-1966,58,Somalia,Illinois,Laptop,"Hotstar,Netflix,Prime",,96,0,20-12-2024,20-12-2025,Basic,19.38,USD,UPI,FALSE,SD,4,3,TRUE
U1801,Male,20-02-2004,21,Denmark,New York,Laptop,Netflix,,50,1,27-06-2024,27-06-2025,Premium,6.74,INR,Wallet,TRUE,SD,2,2,TRUE
U1802,Other,19-08-1994,30,Tanzania,Oregon,TV,"Hotstar,Prime",,75,0,03-07-2025,03-07-2026,Basic,7.26,USD,Wallet,FALSE,SD,1,1,FALSE
U1803,Male,28-02-1987,38,Cuba,Kentucky,Mobile,"Hotstar,Netflix,Prime",,82,1,25-10-2023,24-10-2024,Basic,14.28,INR,UPI,FALSE,SD,4,2,FALSE
U1804,Other,09-07-1966,59,Liberia,West Virginia,TV,"Hotstar,Netflix,Prime",,52,1,08-06-2024,08-06-2025,Premium,11.2,USD,UPI,TRUE,SD,4,3,FALSE
U1805,Female,11-12-2006,18,Eritrea,Louisiana,Mobile,"Hotstar,Prime",,55,1,30-03-2024,30-03-2025,Basic,10.58,USD,Card,TRUE,4K,2,2,FALSE
U1806,Male,25-12-1987,37,Saint Helena,Mississippi,Laptop,"Hotstar,Prime",,67,1,05-09-2024,05-09-2025,Standard,11.98,USD,Card,TRUE,HD,4,3,TRUE
U1807,Male,28-07-1965,59,Cape Verde,Missouri,Laptop,"Netflix,Prime",,11,1,22-09-2024,22-09-2025,Premium,17.51,INR,Card,TRUE,SD,1,1,TRUE
U1808,Female,04-07-1971,54,El Salvador,Nevada,TV,Prime,,57,0,21-11-2024,21-11-2025,Standard,15.52,USD,Wallet,FALSE,HD,4,3,FALSE
U1809,Male,22-01-1975,50,France,Maryland,Laptop,"Hotstar,Prime",,73,1,27-08-2023,26-08-2024,Premium,5.57,INR,Card,TRUE,SD,1,1,FALSE
U1810,Female,28-06-2007,18,Rwanda,New Jersey,Mobile,"Netflix,Prime",,96,0,11-11-2024,11-11-2025,Premium,12.89,USD,Wallet,FALSE,4K,4,2,TRUE
U1811,Other,27-08-1979,45,Seychelles,New Hampshire,Laptop,Hotstar,,74,1,24-05-2025,24-05-2026,Premium,17.91,INR,UPI,TRUE,4K,2,1,FALSE
U1812,Other,08-03-1977,48,Tonga,Alabama,TV,Hotstar,,60,1,31-01-2024,30-01-2025,Premium,11.42,USD,UPI,TRUE,4K,4,2,FALSE
U1813,Male,18-06-1981,44,Singapore,Alabama,Laptop,Prime,,73,0,13-09-2024,13-09-2025,Basic,18.44,USD,Wallet,FALSE,HD,4,4,TRUE
U1814,Male,29-03-1977,48,Cape Verde,North Carolina,TV,Netflix,,69,1,18-07-2024,18-07-2025,Premium,17.65,INR,Card,FALSE,HD,4,1,TRUE
U1815,Male,20-04-1982,43,Togo,Oregon,Mobile,Netflix,,39,1,23-07-2024,23-07-2025,Basic,17.16,USD,Card,TRUE,4K,4,1,FALSE
U1816,Other,27-09-1964,60,Egypt,California,Mobile,"Hotstar,Netflix,Prime",,64,1,13-01-2024,12-01-2025,Standard,6.63,INR,Wallet,FALSE,4K,4,4,TRUE
U1817,Other,19-01-1985,40,Pakistan,Indiana,Laptop,Netflix,,9,0,15-05-2024,15-05-2025,Premium,11.47,USD,UPI,TRUE,4K,3,2,FALSE
U1818,Other,30-04-2006,19,American Samoa,North Carolina,TV,"Hotstar,Netflix,Prime",,30,0,30-05-2025,30-05-2026,Standard,17.3,USD,Card,TRUE,4K,3,2,TRUE
U1819,Male,04-03-1979,46,Nigeria,Nebraska,Laptop,"Hotstar,Netflix,Prime",,61,1,27-10-2024,27-10-2025,Basic,12.67,INR,Card,TRUE,HD,1,1,TRUE
U1820,Male,05-02-1989,36,Iceland,West Virginia,TV,"Hotstar,Netflix,Prime",,49,1,02-10-2024,02-10-2025,Standard,18.85,INR,UPI,TRUE,HD,2,1,FALSE
U1821,Female,06-04-1975,50,Guinea-Bissau,North Carolina,TV,Hotstar,,6,1,25-06-2025,25-06-2026,Standard,18.13,USD,UPI,TRUE,4K,1,1,TRUE
U1822,Female,23-04-1977,48,Reunion,Texas,Laptop,"Hotstar,Prime",,89,0,15-09-2023,14-09-2024,Basic,17.06,INR,UPI,TRUE,SD,1,1,TRUE
U1823,Female,24-05-1984,41,Kazakhstan,Hawaii,TV,"Hotstar,Netflix",,37,1,14-02-2024,13-02-2025,Premium,16.89,INR,Card,TRUE,SD,1,1,FALSE
U1824,Other,11-07-1997,28,Seychelles,Colorado,TV,Prime,,79,0,28-12-2024,28-12-2025,Premium,19.83,INR,Card,FALSE,4K,2,2,TRUE
U1825,Male,13-07-1971,54,Macedonia,Illinois,Laptop,"Netflix,Prime",,14,1,01-01-2025,01-01-2026,Standard,6.85,USD,UPI,FALSE,HD,2,2,TRUE
U1826,Female,11-11-1965,59,Timor-Leste,Florida,Laptop,Netflix,,78,0,05-11-2023,04-11-2024,Standard,8.01,INR,Card,FALSE,HD,1,1,FALSE
U1827,Other,24-10-1975,49,Bouvet Island (Bouvetoya),Maine,TV,"Hotstar,Prime",,47,1,21-08-2023,20-08-2024,Basic,14.58,USD,UPI,FALSE,SD,4,2,FALSE
U1828,Other,29-08-1966,58,Grenada,Kansas,Laptop,Hotstar,,51,0,27-10-2024,27-10-2025,Premium,19.77,USD,Card,FALSE,SD,2,2,TRUE
U1829,Other,21-06-1992,33,Guatemala,Georgia,TV,"Hotstar,Netflix,Prime",,35,1,24-06-2025,24-06-2026,Standard,11.43,INR,Card,FALSE,HD,2,1,FALSE
U1830,Male,13-04-1995,30,Argentina,Oklahoma,Mobile,"Hotstar,Netflix,Prime",,70,0,09-10-2024,09-10-2025,Basic,19.67,INR,Card,TRUE,SD,2,1,FALSE
U1831,Other,06-01-1977,48,Uruguay,Utah,TV,Prime,,92,1,07-06-2025,07-06-2026,Standard,5.21,USD,Card,FALSE,HD,2,2,FALSE
U1832,Male,09-10-1997,27,Mali,New Hampshire,Laptop,"Hotstar,Prime",,26,0,11-11-2023,10-11-2024,Premium,8.05,INR,Card,FALSE,HD,1,1,FALSE
U1833,Male,16-11-1998,26,Comoros,Virginia,Mobile,"Hotstar,Netflix,Prime",,95,0,30-09-2023,29-09-2024,Premium,11.02,INR,Card,FALSE,HD,4,3,TRUE
U1834,Female,15-08-1972,52,Maldives,West Virginia,Laptop,"Netflix,Prime",,72,1,01-05-2025,01-05-2026,Standard,9.43,INR,Wallet,TRUE,SD,2,1,TRUE
U1835,Female,30-07-2004,20,Tajikistan,Vermont,Laptop,"Hotstar,Netflix,Prime",,97,1,23-06-2024,23-06-2025,Premium,18.46,INR,UPI,TRUE,HD,1,1,FALSE
U1836,Female,22-10-1964,60,Liechtenstein,West Virginia,Mobile,"Hotstar,Netflix,Prime",,50,0,29-06-2024,29-06-2025,Standard,12.01,INR,Wallet,FALSE,SD,4,3,FALSE
U1837,Female,15-02-2006,19,Antarctica (the territory South of 60 deg S),Connecticut,Laptop,Hotstar,,59,0,09-07-2024,09-07-2025,Standard,9.9,USD,Card,FALSE,4K,1,1,FALSE
U1838,Male,05-04-1998,27,Iran,Hawaii,Mobile,"Hotstar,Prime",,35,0,05-12-2024,05-12-2025,Standard,9.67,USD,UPI,FALSE,SD,3,3,FALSE
U1839,Female,11-08-1976,48,Australia,Ohio,Mobile,"Hotstar,Netflix,Prime",,22,1,30-04-2024,30-04-2025,Basic,18.29,USD,Card,FALSE,HD,2,1,FALSE
U1840,Male,29-08-1980,44,Libyan Arab Jamahiriya,Nebraska,TV,Prime,,10,0,19-06-2024,19-06-2025,Standard,10.69,USD,Card,TRUE,SD,4,2,FALSE
U1841,Female,10-11-2006,18,Belize,Utah,Laptop,Hotstar,,23,1,17-12-2024,17-12-2025,Standard,16,USD,Wallet,FALSE,4K,4,4,FALSE
U1842,Male,20-01-2000,25,Kazakhstan,Delaware,Mobile,"Hotstar,Netflix,Prime",,73,0,21-05-2025,21-05-2026,Standard,17.55,USD,Wallet,FALSE,4K,1,1,FALSE
U1843,Other,27-05-2003,22,Cote d'Ivoire,Hawaii,TV,Prime,,120,0,07-09-2023,06-09-2024,Standard,16.94,INR,Card,TRUE,HD,4,3,TRUE
U1844,Male,22-07-1978,46,Armenia,Rhode Island,Mobile,"Hotstar,Prime",,45,0,07-04-2025,07-04-2026,Premium,15.74,INR,Card,TRUE,SD,1,1,FALSE
U1845,Female,17-12-1999,25,China,Arizona,TV,"Hotstar,Prime",,76,1,21-08-2024,21-08-2025,Premium,6.9,USD,Card,FALSE,HD,4,2,FALSE
U1846,Male,31-07-1982,42,Algeria,Vermont,Laptop,"Hotstar,Netflix",,115,0,14-07-2023,13-07-2024,Premium,15.1,USD,Wallet,FALSE,4K,1,1,TRUE
U1847,Male,07-02-2004,21,Mauritania,Wisconsin,Mobile,"Hotstar,Netflix,Prime",,100,0,15-08-2024,15-08-2025,Standard,15.09,INR,UPI,FALSE,4K,4,3,FALSE
U1848,Female,18-03-2002,23,Puerto Rico,Iowa,Mobile,"Hotstar,Netflix,Prime",,108,1,17-09-2023,16-09-2024,Basic,11.77,INR,UPI,FALSE,HD,3,3,FALSE
U1849,Female,31-05-1989,36,Pakistan,Oklahoma,Mobile,"Hotstar,Netflix,Prime",,40,0,15-07-2024,15-07-2025,Standard,11.58,INR,Card,FALSE,HD,1,1,TRUE
U1850,Female,02-07-2007,18,Togo,New Mexico,TV,"Hotstar,Netflix,Prime",,39,1,27-02-2025,27-02-2026,Basic,16.06,INR,UPI,TRUE,SD,4,4,TRUE
U1851,Other,22-05-2000,25,Armenia,Alabama,TV,"Hotstar,Netflix",,24,1,24-04-2024,24-04-2025,Basic,18.63,INR,Card,FALSE,HD,3,3,FALSE
U1852,Male,13-08-1977,47,Libyan Arab Jamahiriya,Hawaii,Laptop,"Hotstar,Netflix,Prime",,115,0,25-06-2025,25-06-2026,Standard,12.55,USD,Wallet,TRUE,SD,4,4,TRUE
U1853,Male,08-04-1993,32,Kazakhstan,Mississippi,Laptop,"Hotstar,Netflix,Prime",,47,1,30-08-2023,29-08-2024,Premium,15.88,INR,Card,TRUE,4K,4,2,TRUE
U1854,Other,20-05-1971,54,United States Minor Outlying Islands,Missouri,Laptop,"Netflix,Prime",,86,1,20-01-2024,19-01-2025,Standard,16.06,INR,Wallet,FALSE,HD,1,1,TRUE
U1855,Other,12-09-2004,20,Yemen,North Carolina,Mobile,"Hotstar,Netflix,Prime",,114,1,16-07-2024,16-07-2025,Basic,5.88,USD,Wallet,TRUE,SD,3,2,FALSE
U1856,Male,20-11-1972,52,Palau,Hawaii,Mobile,"Hotstar,Netflix,Prime",,40,1,11-06-2024,11-06-2025,Basic,16.51,INR,Card,TRUE,SD,3,1,FALSE
U1857,Other,31-01-2006,19,Tokelau,Tennessee,Laptop,Hotstar,,68,1,05-06-2025,05-06-2026,Premium,5.99,USD,UPI,TRUE,4K,4,1,TRUE
U1858,Other,11-03-1980,45,Burundi,Ohio,Laptop,"Hotstar,Netflix,Prime",,45,0,12-06-2025,12-06-2026,Premium,6.06,INR,Wallet,FALSE,HD,1,1,FALSE
U1859,Other,16-08-1999,25,Zambia,Nevada,Laptop,"Hotstar,Prime",,111,0,16-03-2025,16-03-2026,Premium,18.56,INR,Card,FALSE,SD,4,2,TRUE
U1860,Male,25-10-1991,33,Cote d'Ivoire,Washington,Laptop,"Hotstar,Netflix,Prime",,39,0,17-06-2024,17-06-2025,Premium,17.66,INR,Wallet,TRUE,4K,4,4,FALSE
U1861,Male,31-05-1987,38,Singapore,Wisconsin,Mobile,"Hotstar,Netflix,Prime",,49,1,11-09-2024,11-09-2025,Basic,5.37,USD,UPI,TRUE,SD,4,2,TRUE
U1862,Male,26-04-1986,39,Saint Kitts and Nevis,Idaho,Mobile,"Hotstar,Prime",,46,0,29-03-2025,29-03-2026,Standard,14.52,INR,UPI,TRUE,4K,1,1,FALSE
U1863,Male,07-10-1979,45,Saint Helena,South Carolina,Mobile,"Hotstar,Netflix,Prime",,25,0,16-10-2023,15-10-2024,Standard,6.63,INR,UPI,FALSE,4K,3,3,TRUE
U1864,Male,21-04-1973,52,Lesotho,Washington,Mobile,"Hotstar,Netflix,Prime",,32,0,13-09-2023,12-09-2024,Basic,6.72,USD,Wallet,TRUE,HD,3,1,FALSE
U1865,Male,28-01-2004,21,Guernsey,Idaho,TV,"Hotstar,Netflix,Prime",,8,1,28-07-2024,28-07-2025,Standard,7.33,USD,Wallet,TRUE,HD,1,1,FALSE
U1866,Female,22-08-1980,44,United Kingdom,Utah,TV,"Hotstar,Netflix,Prime",,62,1,03-05-2025,03-05-2026,Premium,11.5,INR,Card,TRUE,4K,3,3,TRUE
U1867,Female,29-10-1988,36,Falkland Islands (Malvinas),Nevada,Laptop,"Hotstar,Netflix,Prime",,112,1,13-12-2023,12-12-2024,Premium,5.33,INR,Card,FALSE,4K,3,2,TRUE
U1868,Male,17-07-1976,49,Iceland,Arizona,Laptop,"Hotstar,Netflix",,48,1,18-06-2024,18-06-2025,Premium,5.72,USD,UPI,TRUE,SD,3,2,FALSE
U1869,Male,03-11-1994,30,Netherlands Antilles,Minnesota,Mobile,"Hotstar,Netflix,Prime",,64,0,31-03-2024,31-03-2025,Standard,18.02,INR,Wallet,TRUE,4K,4,4,FALSE
U1870,Female,24-02-1993,32,United Kingdom,California,TV,"Hotstar,Netflix",,118,0,22-10-2023,21-10-2024,Basic,6.78,INR,Card,FALSE,4K,4,3,TRUE
U1871,Female,19-05-2000,25,Rwanda,Alabama,Mobile,Prime,,78,0,12-05-2025,12-05-2026,Basic,15.79,INR,Wallet,FALSE,SD,3,2,TRUE
U1872,Other,16-04-1993,32,South Georgia and the South Sandwich Islands,Virginia,Mobile,"Hotstar,Netflix,Prime",,50,1,14-02-2024,13-02-2025,Standard,6.86,INR,Card,TRUE,4K,1,1,TRUE
U1873,Male,23-04-1979,46,Guinea,Kansas,Laptop,"Netflix,Prime",,95,1,05-03-2025,05-03-2026,Premium,17.27,USD,Wallet,FALSE,SD,2,2,TRUE
U1874,Other,24-05-1980,45,Kazakhstan,Florida,Mobile,Netflix,,31,0,03-02-2025,03-02-2026,Basic,8.78,INR,Card,TRUE,HD,3,1,TRUE
U1875,Other,16-10-2004,20,Guernsey,Alabama,TV,Netflix,,56,1,09-10-2024,09-10-2025,Premium,8.12,INR,Wallet,TRUE,HD,2,2,TRUE
U1876,Male,15-01-2003,22,Guernsey,South Carolina,Laptop,"Hotstar,Netflix,Prime",,83,1,11-07-2024,11-07-2025,Basic,11.83,INR,Wallet,TRUE,SD,4,3,FALSE
U1877,Female,25-04-1998,27,Guernsey,Kentucky,Laptop,"Hotstar,Netflix,Prime",,78,1,22-02-2025,22-02-2026,Basic,15.51,INR,Card,FALSE,SD,2,1,FALSE
U1878,Female,09-06-1969,56,Lebanon,New Hampshire,TV,"Hotstar,Netflix,Prime",,40,0,27-10-2023,26-10-2024,Standard,15.69,USD,UPI,TRUE,HD,4,4,FALSE
U1879,Male,30-03-2006,19,Venezuela,Minnesota,Laptop,Netflix,,85,0,07-11-2024,07-11-2025,Standard,13.48,INR,UPI,FALSE,HD,4,4,TRUE
U1880,Female,20-03-1965,60,Samoa,Washington,TV,Netflix,,79,0,30-12-2023,29-12-2024,Premium,11.59,INR,Card,FALSE,SD,3,1,FALSE
U1881,Other,20-07-1975,49,Indonesia,North Dakota,TV,Hotstar,,103,0,09-01-2024,08-01-2025,Standard,16.29,USD,Wallet,TRUE,4K,3,2,FALSE
U1882,Other,06-07-1982,43,Guyana,West Virginia,Mobile,"Hotstar,Netflix,Prime",,71,0,08-02-2025,08-02-2026,Standard,15.72,INR,Wallet,FALSE,SD,2,1,TRUE
